Name,Ranking,ID,Rank
Aveda Fredric's Institute-Indianapolis,NA,6343,NA
The Salon Professional Academy-Anderson,NA,6344,NA
Eric Fisher Academy,NA,6345,NA
A & W Healthcare Educators,NA,6346,NA
My Le's Beauty College,NA,6347,NA
Blackstone Valley Vocational Regional School District,NA,6348,NA
Southern Worcester County Regional Voc School District,NA,6349,NA
L'esprit Academy,NA,6350,NA
Marketti Academy of Cosmetology,NA,6351,NA
CenterPoint Massage and Shiatsu Therapy School and Clinic,NA,6352,NA
Avalon School of Cosmetology,NA,6353,NA
American Business and Technology University,NA,6354,NA
City Vision University,NA,6355,NA
Transformed Barber and Cosmetology Academy,NA,6356,NA
Bitterroot School of Cosmetology,NA,6357,NA
Atlanta Beauty & Barber Academy,NA,6358,NA
Montana Academy of Salons,NA,6359,NA
Park West Barber School,NA,6360,NA
National Career Institute,NA,6361,NA
Toni & Guy Hairdressing Academy-Albuquerque,NA,6362,NA
International Academy of Style,NA,6363,NA
EDP School of Computer Programming,NA,6364,NA
New York Medical Career Training Center,NA,6365,NA
Institute of Culinary Education,NA,6366,NA
New Life Business Institute,NA,6367,NA
The Salon Professional Academy-Tonawanda,NA,6368,NA
Onondaga School of Therapeutic Massage-Syracuse,NA,6369,NA
Academy of Cosmetology and Esthetics NYC,NA,6370,NA
Finger Lakes School of Massage,NA,6371,NA
Four County Career Center,NA,6372,NA
Vanity School of Cosmetology,NA,6373,NA
Summit Salon Academy-Perrysburg,NA,6374,NA
Portland Actors Conservatory,NA,6375,NA
Somerset County Technology Center,NA,6376,NA
Metro Beauty Academy,NA,6377,NA
Barone Beauty Academy,NA,6378,NA
Academy for Careers and Technology,NA,6379,NA
Aiken School of Cosmetology,NA,6380,NA
Love Beauty School Inc,NA,6381,NA
Professional Career Training Institute,NA,6382,NA
Cannon Institute of Higher Learning,NA,6383,NA
Cardiotech Ultrasound School,NA,6384,NA
DuVall's School of Cosmetology,NA,6385,NA
Advanced Beauty College,NA,6386,NA
Texas Beauty College,NA,6387,NA
Avenue Five Institute,NA,6388,NA
The Salon Professional Academy-Lewisville,NA,6389,NA
Renaissance Academie,NA,6390,NA
Bethel College,NA,6391,NA
Institute of Advanced Medical Esthetics,NA,6392,NA
Gary Manuel Aveda Institute,NA,6393,NA
Northwest School of Wooden Boat Building,NA,6394,NA
Pinchot University,NA,6395,NA
The Salon Professional Academy-Onalaska,NA,6396,NA
Regency Beauty Institute-North Tucson,NA,6397,NA
Brightwood College-Chula Vista,NA,6398,NA
InterCoast Colleges-Roseville,NA,6399,NA
West Coast University-Orange County,NA,6400,NA
West Coast University-Ontario,NA,6401,NA
Dade Medical College-Homestead,NA,6402,NA
Virginia College-Augusta,NA,6403,NA
Midwest Technical Institute-East Peoria,NA,6404,NA
Paul Mitchell the School-Chicago,NA,6405,NA
Brightwood College-Indianapolis,NA,6406,NA
Regency Beauty Institute-Evansville,NA,6407,NA
Regency Beauty Institute-Shreveport,NA,6408,NA
Regency Beauty Institute-Springfield,NA,6409,NA
Regency Beauty Institute-Canton,NA,6410,NA
Regency Beauty Institute-Spartanburg,NA,6411,NA
Regency Beauty Institute-Chattanooga,NA,6412,NA
Regency Beauty Institute-Mesquite,NA,6413,NA
Dorsey Business Schools-Waterford Pontiac,NA,6414,NA
Regina's College of Beauty-High Point,NA,6415,NA
Miller-Motte College-Fayetteville,NA,6416,NA
Drake College of Business-Newark,NA,6417,NA
European Massage Therapy School-Las Vegas,NA,6418,NA
Harrison College-Grove City,NA,6419,NA
Miller-Motte Technical College-Columbus,NA,6420,NA
National University College-Ponce,NA,6421,NA
Fortis College-Grand Prairie,NA,6422,NA
Paul Mitchell the School-St George,NA,6423,NA
The Art Institute of Virginia Beach,NA,6424,NA
Bryant & Stratton College-Bayshore,NA,6425,NA
Daymar College-Online,NA,6426,NA
Virginia College-Columbia,NA,6427,NA
Fortis College-Indianapolis,NA,6428,NA
Brightwood College-Arlington,NA,6429,NA
Brightwood College-Charlotte,NA,6430,NA
Kaplan College-Jacksonville,NA,6431,NA
Globe University-Madison East,NA,6432,NA
Minnesota School of Business-Lakeville,NA,6433,NA
Globe University<89><db><d2>Green Bay,NA,6434,NA
Globe University<89><db><d2>Madison West,NA,6435,NA
Globe University<89><db><d2>Wausau,NA,6436,NA
Dade Medical College-Hollywood,NA,6437,NA
Empire Beauty School-E Memphis,NA,6438,NA
Empire Beauty School-Nashville,NA,6439,NA
Empire Beauty School-Jackson,NA,6440,NA
Empire Beauty School-Springfield,NA,6441,NA
Empire Beauty School-Paramus,NA,6442,NA
Empire Beauty School-Speedway,NA,6443,NA
Empire Beauty School-Morrow,NA,6444,NA
Strayer University-Arkansas,NA,6445,NA
Strayer University-Georgia,NA,6446,NA
Strayer University-Louisiana,NA,6447,NA
Strayer University-Mississippi,NA,6448,NA
Strayer University-South Carolina,NA,6449,NA
Strayer University-Texas,NA,6450,NA
The Art Institute of San Antonio,NA,6451,NA
Globe University-La Crosse,NA,6452,NA
The Hair Design School-S Memphis,NA,6453,NA
The Hair Design School-Charlotte,NA,6454,NA
The Hair Design School-E Greensboro,NA,6455,NA
The Hair Design School-Winston-Salem,NA,6456,NA
Empire Beauty School-West Palm,NA,6457,NA
Empire Beauty School-Pineville,NA,6458,NA
The Hair Design School-N Memphis,NA,6459,NA
Virginia Tech Carilion School of Medicine,NA,6460,NA
Broadview Entertainment Arts University,NA,6461,NA
Bryant & Stratton College-Hampton,NA,6462,NA
Paul Mitchell the School-Phoenix,NA,6463,NA
All Beauty College,NA,6464,NA
Northern California Institute of Cosmetology Inc,NA,6465,NA
Golden State College of Court Reporting,NA,6466,NA
Preferred College of Nursing-Los Angeles,NA,6467,NA
Trinity School of Health and Allied Sciences,NA,6468,NA
Paul Mitchell the School-Modesto,NA,6469,NA
Cosmo Beauty Academy,NA,6470,NA
Paul Mitchell the School-Fresno,NA,6471,NA
Unitek College,NA,6472,NA
Gurnick Academy of Medical Arts,NA,6473,NA
Southern California University SOMA,NA,6474,NA
Paul Mitchell the School-East Bay,NA,6475,NA
South University<89><db><d2>Richmond,NA,6476,NA
South University<89><db><d2>Virginia Beach,NA,6477,NA
Aveda Institute-Denver,NA,6478,NA
Paul Mitchell the School-Colorado Springs,NA,6479,NA
The Salon Professional Academy-Colorado Springs,NA,6480,NA
Paul Mitchell the School-Delaware,NA,6481,NA
Future-Tech Institute,NA,6482,NA
Marchman Technical Education Center,NA,6483,NA
Eureka Institute of Health and Beauty,NA,6484,NA
The Salon Professional Academy-Ft Myers,NA,6485,NA
SOLEX College,NA,6486,NA
Unity Cosmetology College,NA,6487,NA
Universal Spa Training Academy,NA,6488,NA
The Salon Professional Academy-Evansville,NA,6489,NA
Tri County Regional Vocational Technical High School,NA,6490,NA
Compass College of Cinematic Arts,NA,6491,NA
Nova Academy of Cosmetology,NA,6492,NA
Victory Trade School,NA,6493,NA
Starting Points Inc,NA,6494,NA
The Lab-Paul Mitchell Partner School,NA,6495,NA
SAE Institute of Technology-New York,NA,6496,NA
John Paolo's Xtreme Beauty Institute-Goldwell Product Artistry,NA,6497,NA
The Artisan College of Cosmetology,NA,6498,NA
Sage School of Massage,NA,6499,NA
Peloton College,NA,6500,NA
ABC Beauty Academy,NA,6501,NA
Salon & Spa Institute,NA,6502,NA
American Beauty Academy,NA,6503,NA
Summit Salon Academy,NA,6504,NA
Academy of Cosmetology,NA,6505,NA
The Academy Waukesha,NA,6506,NA
ITT Technical Institute-Merrillville,NA,6507,NA
ITT Technical Institute-Tallahassee,NA,6508,NA
ITT Technical Institute-Salem,NA,6509,NA
ITT Technical Institute-Akron,NA,6510,NA
ITT Technical Institute-Cedar Rapids,NA,6511,NA
ITT Technical Institute-Corona,NA,6512,NA
ITT Technical Institute-Johnson City,NA,6513,NA
ITT Technical Institute-DeSoto,NA,6514,NA
ITT Technical Institute-North Charleston,NA,6515,NA
ITT Technical Institute-Aurora,NA,6516,NA
ITT Technical Institute-West Covina,NA,6517,NA
ITT Technical Institute-Culver City,NA,6518,NA
ITT Technical Institute-Dearborn,NA,6519,NA
ITT Technical Institute-Las Vegas,NA,6520,NA
Touro University Worldwide,NA,6521,NA
Touro University California,NA,6522,NA
The Chicago School of Professional Psychology at Washington DC,NA,6523,NA
Touro University Nevada,NA,6524,NA
National College-Willoughby Hills,NA,6525,NA
Herzing University-Kenosha,NA,6526,NA
Herzing University-Brookfield,NA,6527,NA
Heald College-Modesto,NA,6528,NA
Fortis Institute-Houston,NA,6529,NA
Southern Careers Institute-Brownsville,NA,6530,NA
Southern Careers Institute-Harlingen,NA,6531,NA
Strayer University-Global Region,NA,6532,NA
Regina's College of Beauty-Charlotte,NA,6533,NA
Kenneth Shuler School of Cosmetology-Florence,NA,6534,NA
Fortis College-Columbia,NA,6535,NA
Brown Mackie College-Albuquerque,NA,6536,NA
Brown Mackie College-St Louis,NA,6537,NA
Avant Gard The School,NA,6538,NA
The Beauty Institute-Schwarzkopf Professional-Bellingham,NA,6539,NA
California University of Management and Sciences,NA,6540,NA
Ross Medical Education Center-Davison,NA,6541,NA
Ross Medical Education Center-Granger,NA,6542,NA
Ross Medical Education Center-Niles,NA,6543,NA
Ross Medical Education Center-Canton,NA,6544,NA
Pima Medical Institute-Houston,NA,6545,NA
Illinois Media School-Chicago Campus,NA,6546,NA
Concorde Career College-Dallas,NA,6547,NA
Concorde Career Institute-Orlando,NA,6548,NA
Concorde Career College-San Antonio,NA,6549,NA
Ecotech Institute,NA,6550,NA
Johnson & Wales University-Online,NA,6551,NA
Everest College-Fort Worth South,NA,6552,NA
Everest College-Santa Ana,NA,6553,NA
Moreno Valley College,NA,6554,NA
Hair Design Institute at Fifth Avenue-New York,NA,6555,NA
Onondaga School of Therapeutic Massage-Rochester,NA,6556,NA
Norco College,NA,6557,NA
Daymar College-Louisville,NA,6558,NA
Dorsey Business Schools-Saginaw,NA,6559,NA
Milan Institute of Cosmetology-La Quinta,NA,6560,NA
Milan Institute-Nampa,NA,6561,NA
Milan Institute of Cosmetology-El Paso,NA,6562,NA
Universal Technical Institute - Dallas Fort Worth,NA,6563,NA
Finger Lakes School of Massage,NA,6564,NA
Park Avenue School of Cosmetology,NA,6565,NA
Salter School of Nursing and Allied Health,NA,6566,NA
Salter School-New Bedford,NA,6567,NA
Harris School of Business-Upper Darby Campus,NA,6568,NA
Brown Mackie College-San Antonio,NA,6569,NA
Hollywood Institute of Beauty Careers,NA,6570,NA
Cortiva Institute-New Jersey,NA,6571,NA
Cambridge Junior College-Woodland,NA,6572,NA
ICPR Junior College-Manati,NA,6573,NA
Ridley-Lowell Business & Technical Institute-Danbury,NA,6574,NA
Artistic Nails and Beauty Academy-Lakeland,NA,6575,NA
Paul Mitchell the School-Murfreesboro,NA,6576,NA
Allied American University,NA,6577,NA
American Sentinel University,NA,6578,NA
Tribeca Flashpoint College,NA,6579,NA
Hawaii Medical College,NA,6580,NA
Carolina College of Hair Design,NA,6581,NA
Virginia College-Baton Rouge,NA,6582,NA
Remington College-Heathrow Campus,NA,6583,NA
College of Massage Therapy,NA,6584,NA
Miller-Motte College-Jacksonville,NA,6585,NA
Miller-Motte Technical College-Augusta,NA,6586,NA
Miller-Motte Technical College-Conway,NA,6587,NA
Virginia College-Macon,NA,6588,NA
Virginia College-Spartanburg,NA,6589,NA
Aveda Institute-Portland,NA,6590,NA
Chamberlain College of Nursing-Virginia,NA,6591,NA
Stevens-Henager College,NA,6592,NA
Summit Salon Academy-Cincinnati,NA,6593,NA
Penrose Academy,NA,6594,NA
Virginia College-Richmond,NA,6595,NA
Skin Institute,NA,6596,NA
Northwest Institute of Literary Arts,NA,6597,NA
Body Therapy Institute,NA,6598,NA
Beauty Academy of South Florida,NA,6599,NA
Ogle School Hair Skin Nails-North Dallas,NA,6600,NA
The Salon Professional Academy-North Little Rock,NA,6601,NA
The Salon Professional Academy-St Charles,NA,6602,NA
American College for Medical Careers,NA,6603,NA
Mildred Elley-New York Campus,NA,6604,NA
National Paralegal College,NA,6605,NA
Carolina College of Biblical Studies,NA,6606,NA
Star Career Academy-Audubon,NA,6607,NA
Allstate Hairstyling & Barber College,NA,6608,NA
Oxford Graduate School,NA,6609,NA
Jung Tao School of Classical Chinese Medicine,NA,6610,NA
New York Film Academy,NA,6611,NA
The Collective School Of Music,NA,6612,NA
International College of Cosmetology,NA,6613,NA
Bella Capelli Academy,NA,6614,NA
Institute of Medical Careers,NA,6615,NA
Toni & Guy Hairdressing Academy-Modesto,NA,6616,NA
Georgia Christian University,NA,6617,NA
Flagler Technical Institute,NA,6618,NA
Galaxy Medical College,NA,6619,NA
American Medical Sciences Center,NA,6620,NA
Mandalyn Academy,NA,6621,NA
Jose Maria Vargas University,NA,6622,NA
Laird Institute of Spa Therapy,NA,6623,NA
D A Dorsey Technical College,NA,6624,NA
Keweenaw Bay Ojibwa Community College,NA,6625,NA
Meridian Institute of Surgical Assisting,NA,6626,NA
Mauna Loa Helicopters,NA,6627,NA
Acaydia School of Aesthetics,NA,6628,NA
Manhattan Institute,NA,6629,NA
Cosmetic Arts Institute,NA,6630,NA
Holistic Massage Training Institute,NA,6631,NA
Diamonds Cosmetology College,NA,6632,NA
Tramy Beauty School,NA,6633,NA
Northern Virginia School of Therapeutic Massage,NA,6634,NA
Paul Mitchell the School-St Louis,NA,6635,NA
Advanced Training Institute,NA,6636,NA
Cosmopolitan Beauty and Tech School,NA,6637,NA
Salon 496 Barber Academy,NA,6638,NA
Shepherds Theological Seminary,NA,6639,NA
Taylor Andrews Academy of Hair Design-West Jordan,NA,6640,NA
Santa Ana Beauty Academy,NA,6641,NA
Grace College of Divinity,NA,6642,NA
Cosmetology College of Franklin County,NA,6643,NA
Rochester School of Hair Design,NA,6644,NA
Aveda Institute-New Mexico,NA,6645,NA
Nashville Barber and Style Academy,NA,6646,NA
American Trade School,NA,6647,NA
Estelle Skin Care and Spa Institute,NA,6648,NA
Paul Mitchell the School-Honolulu,NA,6649,NA
Elite Cosmetology School,NA,6650,NA
American Technical Institute,NA,6651,NA
Bergin University of Canine Studies,NA,6652,NA
Aveda Institute-Boise,NA,6653,NA
American Health Institute,NA,6654,NA
Pima Medical Institute-Aurora,NA,6655,NA
Real Barbers College,NA,6656,NA
Capilo School of Hair Design,NA,6657,NA
Pure Aesthetics,NA,6658,NA
Lindsey Institute of Cosmetology,NA,6659,NA
The Salon Professional Academy-Iowa City,NA,6660,NA
Buckner Barber School,NA,6661,NA
Simmons College of Kentucky,NA,6662,NA
Atelier Esthetique Institute of Esthetics,NA,6663,NA
Ashdown College of Health Sciences,NA,6664,NA
Advanced College of Cosmetology,NA,6665,NA
North American University,NA,6666,NA
Entourage Institute of Beauty and Esthetics,NA,6667,NA
United Beauty College,NA,6668,NA
Cinta Aveda Institute,NA,6669,NA
Long Island Nail & Skin Care Institute,NA,6670,NA
Mesivta Keser Torah,NA,6671,NA
Southern California Health Institute,NA,6672,NA
Best Care Training Institute,NA,6673,NA
First Class Cosmetology School,NA,6674,NA
Millennia Atlantic University,NA,6675,NA
Abcott Institute,NA,6676,NA
The Salon Professional Academy-Kenosha,NA,6677,NA
Paul Mitchell the School-Indianapolis,NA,6678,NA
Taylor Andrews Academy-St George,NA,6679,NA
Seymour Beauty Academy,NA,6680,NA
Protege Academy,NA,6681,NA
Colorado Academy of Veterinary Technology,NA,6682,NA
Northeast Technical Institute,NA,6683,NA
Salinas Beauty College Inc,NA,6684,NA
Academy for Salon Professionals,NA,6685,NA
Elite School of Cosmetology,NA,6686,NA
Paul Mitchell the School-Las Vegas,NA,6687,NA
The Salon Professional Academy-Kokomo,NA,6688,NA
Hair Academy,NA,6689,NA
Florida Academy,NA,6690,NA
Institute for Doctoral Studies in the Visual Arts,NA,6691,NA
State Career College,NA,6692,NA
Academy for Salon Professionals,NA,6693,NA
Paul Mitchell The School-Spokane,NA,6694,NA
J Renee College,NA,6695,NA
National Personal Training Institute of Colorado,NA,6696,NA
National Personal Training Institute of Colorado,NA,6697,NA
International College of Beauty Arts & Sciences,NA,6698,NA
The Salon Professional Academy-Shorewood,NA,6699,NA
John Paul the Great Catholic University,NA,6700,NA
ITT Technical Institute-Durham,NA,6701,NA
ITT Technical Institute-Hanover,NA,6702,NA
University of Phoenix-Mississippi,NA,6703,NA
Independence University,NA,6704,NA
National American University-Tulsa,NA,6705,NA
National American University-Centennial,NA,6706,NA
National American University-Lee's Summit,NA,6707,NA
National American University-Colorado Springs South,NA,6708,NA
Globe University-Appleton,NA,6709,NA
Salter College-Chicopee,NA,6710,NA
Chamberlain College of Nursing-Missouri,NA,6711,NA
Chamberlain College of Nursing-Texas,NA,6712,NA
ITT Technical Institute-Oakland,NA,6713,NA
Continental School of Beauty Culture-Mattydale,NA,6714,NA
Everest College-Bedford Park,NA,6715,NA
Fortis College-Akron,NA,6716,NA
Carrington College-Pomona,NA,6717,NA
Regency Beauty Institute-Copperwood,NA,6718,NA
Regency Beauty Institute-Little Rock,NA,6719,NA
Regency Beauty Institute-Baltimore Golden Ring,NA,6720,NA
Regency Beauty Institute-El Paso,NA,6721,NA
Regency Beauty Institute-Jacksonville Regency,NA,6722,NA
Regency Beauty Institute-Knoxville,NA,6723,NA
Regency Beauty Institute-Fayetteville,NA,6724,NA
Regency Beauty Institute-Lansing,NA,6725,NA
Regency Beauty Institute-Jacksonville Orange Park,NA,6726,NA
Regency Beauty Institute-Crystal Lake,NA,6727,NA
Regency Beauty Institute-Manassas,NA,6728,NA
Regency Beauty Institute-Castleton,NA,6729,NA
Regency Beauty Institute-North Nashville,NA,6730,NA
Regency Beauty Institute-Round Rock,NA,6731,NA
Regency Beauty Institute-Merrillville,NA,6732,NA
Regency Beauty Institute-Roanoke,NA,6733,NA
Regency Beauty Institute-Toledo,NA,6734,NA
Regency Beauty Institute-SW Houston,NA,6735,NA
Everest College-Atlanta West,NA,6736,NA
Broadview University-Boise,NA,6737,NA
Advanced Institute of Hair Design-Madison,NA,6738,NA
Paul Mitchell The School-Columbia,NA,6739,NA
Paul Mitchell The School-Charleston,NA,6740,NA
Everest College-Melrose Park,NA,6741,NA
Kenneth Shuler School of Cosmetology-Greenville,NA,6742,NA
South University-Accelerated Graduate Programs,NA,6743,NA
South University-The Art Institute of Fort Worth,NA,6744,NA
South University-Novi,NA,6745,NA
Northwest College-Eugene,NA,6746,NA
Northwest College-Tualatin,NA,6747,NA
Harrison College-Morrisville,NA,6748,NA
Trend Setters' Academy of Beauty Culture-Louisville,NA,6749,NA
National University College-Caguas,NA,6750,NA
Beauty Schools of America,NA,6751,NA
CET-Soledad,NA,6752,NA
MarJon School of Beauty ltd-Lockport,NA,6753,NA
Houston Training Schools-Southwest,NA,6754,NA
Vanguard College of Cosmetology-Metairie,NA,6755,NA
New England Tractor Trailer Training School of Massachusetts,NA,6756,NA
Heritage College-Columbus,NA,6757,NA
Utah College of Massage Therapy-Vegas,NA,6758,NA
Utah College of Massage Therapy-Tempe,NA,6759,NA
Utah College of Massage Therapy-Phoenix,NA,6760,NA
Utah College of Massage Therapy-Westminster,NA,6761,NA
Utah College of Massage Therapy-Aurora,NA,6762,NA
Tint School of Makeup and Cosmetology-Grand Prairie,NA,6763,NA
Dewey University-Hatillo,NA,6764,NA
Dewey University-Manati,NA,6765,NA
Baltimore School of Massage-York,NA,6766,NA
Allen School-Phoenix,NA,6767,NA
Oklahoma Technical College,NA,6768,NA
Midwest Technical Institute-Moline,NA,6769,NA
Star Career Academy-Clifton,NA,6770,NA
Unitech Training Academy-Alexandria,NA,6771,NA
Unitech Training Academy-Lake Charles,NA,6772,NA
Aveda Institute-Los Angeles,NA,6773,NA
Buchanan Beauty College of Tullahoma,NA,6774,NA
WellSpring School of Allied Health-Lawrence,NA,6775,NA
The Art Institute of Wisconsin,NA,6776,NA
Brown Mackie College-Birmingham,NA,6777,NA
Regina's College of Beauty,NA,6778,NA
Manuel and Theresa's School of Hair Design-Victoria,NA,6779,NA
Coast Career Institute,NA,6780,NA
Tricoci University of Beauty Culture-Chicago NE,NA,6781,NA
ITT Technical Institute-Bradenton,NA,6782,NA
ITT Technical Institute-Phoenix West,NA,6783,NA
ITT Technical Institute-Brooklyn Center,NA,6784,NA
ITT Technical Institute-Orlando,NA,6785,NA
ITT Technical Institute-Waco,NA,6786,NA
ITT Technical Institute-Myrtle Beach,NA,6787,NA
Azusa Pacific University College,NA,6788,NA
Minneapolis Media Institute,NA,6789,NA
CollegeAmerica-Phoenix,NA,6790,NA
Stevens-Henager College,NA,6791,NA
Avalon School of Cosmetology-Phoenix,NA,6792,NA
Avalon School of Cosmetology-Layton,NA,6793,NA
Hair Design Institute,NA,6794,NA
Hair Design Institute,NA,6795,NA
All-State Career School-Allied Health Campus,NA,6796,NA
Aveda Institute-Des Moines,NA,6797,NA
Fortis Institute-Lawrenceville,NA,6798,NA
Relay Graduate School of Education,NA,6799,NA
Brown Mackie College-Oklahoma City,NA,6800,NA
Miller-Motte Technical College-Macon,NA,6801,NA
Miller-Motte Technical College-Gulfport,NA,6802,NA
International Culinary Center-California,NA,6803,NA
South University<89><db><d2>Savannah Online,NA,6804,NA
Fortis College-Montgomery,NA,6805,NA
Miller-Motte Technical College-Roanoke,NA,6806,NA
Whitworth University-Adult Degree Programs,NA,6807,NA
American Broadcasting School-Online Program,NA,6808,NA
Springfield College-School of Professional and Continuing Studies,NA,6809,NA
Marian Health Careers Center-Van Nuys Campus,NA,6810,NA
Sanford-Brown College-Brooklyn Center,NA,6811,NA
Milan Institute-Las Vegas,NA,6812,NA
Virginia College-Savannah,NA,6813,NA
Virginia College-Columbus,NA,6814,NA
Donna's Academy of Hair Design,NA,6815,NA
New York School of Esthetics & Day Spa,NA,6816,NA
Panache Academy of Beauty,NA,6817,NA
ASI Career Institute,NA,6818,NA
Midwest Technical Institute-Ridgeland,NA,6819,NA
Christine Valmy International School of Esthetics & Cosmetology,NA,6820,NA
City College-Hollywood,NA,6821,NA
Paul Mitchell the School-Arlington,NA,6822,NA
Rocky Mountain University of Health Professions,NA,6823,NA
MediaTech Institute-Oceanside,NA,6824,NA
Christie's Education,NA,6825,NA
Prince Institute-Great Lakes,NA,6826,NA
Palmetto Beauty School,NA,6827,NA
Paul Mitchell the School-Fort Myers,NA,6828,NA
Paul Mitchell The School-Raleigh,NA,6829,NA
Stella and Charles Guttman Community College,NA,6830,NA
Lil Lou's Barber College,NA,6831,NA
Bryan University,NA,6832,NA
Virginia College-Tulsa,NA,6833,NA
Criswell College,NA,6834,NA
Virginia College-Knoxville,NA,6835,NA
Columbia Academy of Cosmetology,NA,6836,NA
Academy of Couture Art,NA,6837,NA
Global Institute,NA,6838,NA
Reflections Academy of Beauty,NA,6839,NA
University of Cosmetology Arts & Sciences-La Joya,NA,6840,NA
Preferred College of Nursing-Van Nuys,NA,6841,NA
Bryant & Stratton College-Akron,NA,6842,NA
Annenberg School of Nursing,NA,6843,NA
American Medical Academy,NA,6844,NA
Chamberlain College of Nursing-Georgia,NA,6845,NA
Chamberlain College of Nursing-Indiana,NA,6846,NA
Carrington College-Mesquite,NA,6847,NA
Sessions College for Professional Design,NA,6848,NA
Virginia College-Shreveport Bossier City,NA,6849,NA
Tulsa Welding School-Jacksonville,NA,6850,NA
Regency Beauty Institute-Hoover,NA,6851,NA
Regency Beauty Institute-San Antonio,NA,6852,NA
Regency Beauty Institute-Carrollwood,NA,6853,NA
Regency Beauty Institute-Clearwater,NA,6854,NA
Regency Beauty Institute-Newport News,NA,6855,NA
Regency Beauty Institute-Lewisville,NA,6856,NA
Regency Beauty Institute-Dallas,NA,6857,NA
Regency Beauty Institute-Plano,NA,6858,NA
Empire Beauty School-Virginia Beach,NA,6859,NA
Ross Medical Education Center-Morgantown,NA,6860,NA
Paul Mitchell the School-Ogden,NA,6861,NA
Everest Institute-Bensalem,NA,6862,NA
Golf Academy of America-Farmers Branch,NA,6863,NA
Utah College of Massage Therapy-Dallas,NA,6864,NA
Miami Ad School-New York,NA,6865,NA
Dade Medical College-West Palm Beach,NA,6866,NA
Dade Medical College-Jacksonville,NA,6867,NA
WestMed College,NA,6868,NA
Larry's Barber College,NA,6869,NA
Futura Career Institute,NA,6870,NA
Access Careers,NA,6871,NA
Flair Beauty College,NA,6872,NA
Eternity Cosmetology School,NA,6873,NA
Tri-State Institute of Hair Design,NA,6874,NA
Vogue College of Cosmetology-San Antonio Fredericksburg,NA,6875,NA
Vogue College of Cosmetology,NA,6876,NA
Tomorrow's Image Barber Academy of Virginia,NA,6877,NA
Excel Learning Center,NA,6878,NA
College of International Esthetics Inc,NA,6879,NA
Medical Allied Career Center,NA,6880,NA
Bais HaMedrash and Mesivta of Baltimore,NA,6881,NA
Long Island Barber Institute,NA,6882,NA
Salon Institute-Toledo Campus,NA,6883,NA
American Institute of Medical Sonography,NA,6884,NA
Curve Metric School of Hair Design,NA,6885,NA
Athena Career Academy,NA,6886,NA
Yeshiva Gedolah Zichron Leyma,NA,6887,NA
The Barber School,NA,6888,NA
Be'er Yaakov Talmudic Seminary,NA,6889,NA
RGV Careers,NA,6890,NA
Alexander Academy,NA,6891,NA
LeMelange Academy of Hair,NA,6892,NA
Aveda Institute-Tucson,NA,6893,NA
Velvet Touch Academy of Cosmetology,NA,6894,NA
Ambiance Beauty & Barber Academy Inc,NA,6895,NA
Diamond Beauty College,NA,6896,NA
Unitek College,NA,6897,NA
University Academy of Hair Design,NA,6898,NA
Florida Institute of Recording Sound and Technology,NA,6899,NA
New Dimensions Beauty Academy Inc,NA,6900,NA
Jolei's Hair Institute,NA,6901,NA
Paul Mitchell the School-Reno,NA,6902,NA
Boise Barber College,NA,6903,NA
Austin Kade Academy,NA,6904,NA
Aesthetic Science Institute,NA,6905,NA
Elaine Sterling Institute,NA,6906,NA
Wade Gordon Hairdressing Academy,NA,6907,NA
Mitsu Sato Hair Academy,NA,6908,NA
SAE Institute of Technology-Los Angeles,NA,6909,NA
Florida Vocational Institute,NA,6910,NA
SAE Institute of Technology-Atlanta,NA,6911,NA
Academy di Firenze,NA,6912,NA
SAE Institute of Technology-Miami,NA,6913,NA
Colorado State University-Global Campus,NA,6914,NA
Paul Mitchell the School-Overland Park,NA,6915,NA
Medspa Academies,NA,6916,NA
Brighton Institute of Cosmetology,NA,6917,NA
West Coast University-Dallas,NA,6918,NA
Stevens-Henager College,NA,6919,NA
National American University-Bellevue,NA,6920,NA
National American University-Burnsville,NA,6921,NA
National American University-Mesquite,NA,6922,NA
Empire Beauty School-Savannah,NA,6923,NA
Ogle School Hair Skin Nails-Denton,NA,6924,NA
Empire Beauty School-West Greensboro,NA,6925,NA
California College San Diego,NA,6926,NA
Old Town Barber College-Topeka,NA,6927,NA
Jolie Hair and Beauty Academy-Northfield,NA,6928,NA
Hays Academy of Hair Design,NA,6929,NA
Bellus Academy,NA,6930,NA
Cortiva Institute-Seattle,NA,6931,NA
MotoRing Technical Training Institute,NA,6932,NA
Leon Studio One School of Hair Design & Career Training Center,NA,6933,NA
Columbia College,NA,6934,NA
Unitek College,NA,6935,NA
ITT Technical Institute-Philadelphia,NA,6936,NA
ITT Technical Institute-Marlton,NA,6937,NA
ITT Technical Institute-Germantown,NA,6938,NA
ITT Technical Institute-Southfield,NA,6939,NA
ITT Technical Institute-West Palm Beach,NA,6940,NA
ITT Technical Institute-Salem,NA,6941,NA
ITT Technical Institute-Deerfield Beach,NA,6942,NA
ITT Technical Institute-Indianapolis East,NA,6943,NA
ITT Technical Institute-Douglasville,NA,6944,NA
ITT Technical Institute-Overland Park,NA,6945,NA
ITT Technical Institute-Springfield,NA,6946,NA
ITT Technical Institute-West Chester,NA,6947,NA
Pennsylvania State University-World Campus,NA,6948,NA
Medical Career Institute,NA,6949,NA
Advance Beauty Techs Academy,NA,6950,NA
Montage Academy,NA,6951,NA
